"x","y","fold","pr_ab","PC1","PC2","PC3","PC4","PC5","Clay","Slope","SoilType"
-50.5208333333333,-27.7708333333333,4,0,3.78459620475769,2.95940828323364,-0.228711634874344,-1.18615984916687,0.919967293739319,513.170715332031,5.51293516159058,19
-54.5625,-19.8958333333333,1,0,-3.08794808387756,0.233382612466812,1.51022279262543,0.523732721805573,0.129085168242455,253.743118286133,2.66721272468567,10
-50.6041666666667,-30.5208333333333,1,0,2.74958848953247,2.08408260345459,3.01939463615417,-2.65669393539429,-1.30644643306732,218.048187255859,0.341990798711777,21
-50.4791666666667,-25.9791666666667,1,0,2.84278464317322,2.18972706794739,-0.911762058734894,0.111263424158096,1.03897166252136,497.2216796875,2.45903253555298,10
-39.8541666666667,-18.9791666666667,4,0,-2.04763579368591,0.0598364770412445,3.2511670589447,-1.48332560062408,-0.151027172803879,385.980194091797,1.4215681552887,11
-50.3958333333333,-30.3958333333333,3,0,2.71036672592163,2.1738293170929,2.91982436180115,-2.48572969436646,-1.19569182395935,218.001190185547,1.20830988883972,21
-48.7708333333333,-22.5625,3,0,-1.38581657409668,0.986471116542816,-0.778886735439301,-0.332666486501694,0.412034094333649,305.315460205078,2.58290076255798,10
-40.0208333333333,-18.3125,3,0,-2.19103527069092,-0.145567342638969,3.20520973205566,-1.09999847412109,0.314854741096497,324.849060058594,3.91271018981934,10
-53.5208333333333,-31.8958333333333,3,0,3.91989183425903,0.944134891033173,0.550722181797028,-0.899786949157715,-0.170263200998306,273.884124755859,3.08022022247314,1
-49.7291666666667,-24.8958333333333,1,0,2.0990879535675,3.12858295440674,-0.340074896812439,-0.284493684768677,0.586523830890656,502.645874023438,7.70885610580444,6
-42.2708333333333,-20.3541666666667,4,0,-1.0252993106842,1.36601865291595,-2.3090283870697,0.217761754989624,0.342532366514206,425.680877685547,11.1023921966553,10
-47.4375,-23.8958333333333,4,0,0.732820510864258,5.12567758560181,-0.0832223445177078,-1.14765536785126,-1.03962552547455,282.266571044922,7.64173269271851,6
-43.1875,-22.6041666666667,1,0,-1.88192987442017,1.0692732334137,2.05800724029541,0.528535842895508,-1.03451311588287,286.111633300781,7.38695573806763,10
-45.1875,-22.9375,4,0,-0.806005120277405,2.34223079681396,-1.3943202495575,-0.699696183204651,-0.53696209192276,357.747161865234,13.5967397689819,10
-43.8958333333333,-19.8541666666667,4,0,-3.27221417427063,1.85258769989014,-1.15269732475281,0.833010971546173,-0.535024583339691,287.353912353516,6.7894287109375,10
-41.2291666666667,-20.8541666666667,2,0,-1.76089060306549,0.0242676325142384,0.73244297504425,-1.17545521259308,-0.104676209390163,304.687072753906,17.0887336730957,10
-44.6041666666667,-20.4375,4,0,-2.49838519096375,2.16035985946655,-1.86355352401733,0.768194735050201,-0.451740294694901,370.636260986328,6.88961029052734,10
-51.7708333333333,-29.4375,2,0,2.18998432159424,1.09150946140289,1.48656976222992,-0.960252523422241,-0.539436876773834,360.323699951172,7.93810081481934,19
-48.7708333333333,-22.8541666666667,4,0,-0.862514972686768,1.62158989906311,-1.12441718578339,-0.563224077224731,0.659219801425934,287.215667724609,3.54348349571228,10
-54.7708333333333,-25.2708333333333,1,0,1.44115316867828,0.286715060472488,1.0410932302475,2.25208854675293,0.845122277736664,459.054534912109,1.79145491123199,10
-40.5208333333333,-15.1875,3,0,-1.93669211864471,-0.362833201885223,1.9181843996048,-3.20698475837708,0.909241139888763,293.209808349609,5.82363700866699,10
-42.5625,-20.5208333333333,1,0,-1.04892122745514,1.54525780677795,-2.27721309661865,0.167840898036957,0.117552138864994,425.320861816406,12.9380283355713,10
-40.4375,-20.3125,4,0,-1.73419451713562,0.46727854013443,2.63414287567139,-1.25131118297577,-0.313807308673859,359.295104980469,10.6226797103882,10
-44.4791666666667,-17.7291666666667,3,0,-2.69721627235413,0.800740361213684,-1.58632361888885,-1.15898311138153,0.598663926124573,349.951232910156,8.42571640014648,10
-54.2291666666667,-22.2708333333333,3,0,-1.2421487569809,0.47249099612236,1.41997981071472,0.175958901643753,-0.417543113231659,298.058685302734,1.3098464012146,10
-54.5208333333333,-27.2291666666667,2,0,2.82194542884827,0.566613256931305,1.31369245052338,1.57939624786377,0.651381134986877,588.900451660156,10.0747509002686,19
-39.5208333333333,-15.8541666666667,1,0,-1.37790274620056,0.823887169361115,3.9850800037384,-3.25896787643433,0.569471001625061,295.362457275391,7.49129629135132,10
-49.0625,-27.3958333333333,4,0,2.50528359413147,3.77775526046753,0.537214457988739,-1.03924310207367,-0.563083469867706,411.673126220703,14.5387992858887,6
-45.9791666666667,-16.5208333333333,1,0,-3.33553409576416,-0.160570338368416,-1.44085133075714,0.53915148973465,0.744600474834442,353.787780761719,2.58121609687805,10
-55.6458333333333,-29.7291666666667,4,0,3.27813601493835,0.470653146505356,1.14242494106293,1.45284950733185,0.138394564390182,366.374359130859,1.78805911540985,10
-49.6041666666667,-25.6458333333333,4,0,2.39715981483459,2.47639465332031,-0.807630896568298,-1.19510674476624,0.921938836574554,332.839141845703,3.17915439605713,6
-45.1875,-22.3541666666667,3,0,0.474657475948334,4.15405654907227,-3.97421979904175,1.06540966033936,-0.737292408943176,381.510864257812,15.0689344406128,6
-53.5625,-22.2291666666667,2,0,-1.36007440090179,-0.0456074625253677,1.06353998184204,0.19378599524498,0.18362632393837,329.420074462891,1.11115729808807,10
-54.3125,-30.2708333333333,4,0,3.41396117210388,0.393533140420914,1.99541640281677,0.610991179943085,0.10487774759531,282.835876464844,0.962241768836975,21
-50.3958333333333,-24.1041666666667,2,0,1.44100284576416,1.5736358165741,-0.733054161071777,-0.340280055999756,1.40922605991364,301.781311035156,7.80579948425293,10
-45.8125,-22.3958333333333,4,0,-0.59979510307312,2.55600047111511,-2.18729686737061,0.76039719581604,-0.442350924015045,420.846588134766,10.8664531707764,10
-44.3125,-20.1875,4,0,-2.84673237800598,2.47305989265442,-1.61424028873444,0.787164688110352,-0.652270972728729,372.156463623047,9.29695129394531,10
-40.8541666666667,-17.8958333333333,4,0,-2.58251786231995,-0.684925675392151,1.51250267028809,-1.05560970306396,0.596673190593719,334.203125,9.31214714050293,10
-49.3125,-26.1875,3,0,2.88964152336121,3.39955067634583,-0.548355460166931,-1.03261411190033,0.457883566617966,449.575744628906,4.58600997924805,10
-52.5208333333333,-30.1875,1,0,2.93893337249756,0.595735609531403,1.97271728515625,-0.859281599521637,-0.479600220918655,317.421691894531,1.50769174098969,1
-49.0208333333333,-27.4791666666667,3,0,2.44048690795898,3.75678491592407,0.615202665328979,-1.01909720897675,-0.62118273973465,419.016967773438,16.6517753601074,6
-53.1458333333333,-23.4791666666667,1,0,0.399557560682297,-0.177670046687126,0.422789424657822,0.544824838638306,1.40695178508759,256.364654541016,3.2278573513031,10
-39.9791666666667,-19.2291666666667,4,0,-2.09745812416077,0.21410283446312,3.00455021858215,-1.81178724765778,-0.447134494781494,355.099670410156,1.98082649707794,10
-40.8541666666667,-19.9375,4,0,-1.40381920337677,1.07354497909546,0.684800148010254,-0.989034593105316,0.253476560115814,337.031036376953,15.9311103820801,10
-50.8125,-26.8541666666667,3,0,3.87331628799438,3.39104008674622,-1.51414966583252,-0.478602200746536,1.54022228717804,549.002380371094,4.76299858093262,19
-41.1041666666667,-18.8125,1,0,-1.99970078468323,0.610133707523346,0.356879144906998,-1.07012248039246,0.47114023566246,336.893768310547,15.607873916626,10
-49.3958333333333,-26.9375,4,0,2.19397258758545,2.11072015762329,2.01270794868469,-0.244504809379578,-0.392614990472794,455.546722412109,11.1417665481567,1
-49.8958333333333,-23.8541666666667,3,0,0.350683987140656,0.597880065441132,-0.48811537027359,-0.605266153812408,0.938739240169525,272.791595458984,8.55679416656494,1
-42.6458333333333,-20.2708333333333,3,0,-2.2288191318512,0.212585166096687,-1.03188765048981,0.299560636281967,-0.249818682670593,397.215087890625,10.6151943206787,10
-53.4791666666667,-26.0208333333333,1,0,2.63524222373962,1.9913763999939,-0.0861955285072327,2.95909261703491,1.31561720371246,498.834075927734,7.06339311599731,10
-53.7708333333333,-30.8958333333333,4,0,3.48494267463684,0.524401843547821,1.37885403633118,0.215026244521141,0.00713622663170099,257.956115722656,2.76101040840149,20
-44.1458333333333,-15.5625,2,0,-3.88949728012085,-0.607950210571289,-0.5156010389328,-1.1028573513031,0.584151148796082,279.886108398438,6.0778603553772,10
-51.9791666666667,-30.2708333333333,2,0,3.01215028762817,0.979164183139801,1.95924198627472,-1.22295200824738,-0.482002645730972,327.639770507812,3.57183957099915,1
-51.0208333333333,-28.3541666666667,4,0,3.53472113609314,3.57510828971863,0.0179113280028105,-0.487910956144333,1.0798853635788,569.102844238281,2.38949656486511,19
-51.2708333333333,-23.6458333333333,3,0,0.64443039894104,1.46826934814453,-0.369725316762924,0.866118848323822,1.28394544124603,432.830078125,7.36982393264771,10
-43.8125,-22.8958333333333,3,0,-2.04425382614136,-0.197562977671623,2.01764583587646,-0.0935270860791206,-0.0220898501574993,330.488861083984,3.19381642341614,10
-49.0208333333333,-27.3958333333333,4,0,2.32894587516785,3.56192827224731,0.765079975128174,-1.02602386474609,-0.692220628261566,413.877624511719,16.3302936553955,6
-50.2708333333333,-24.9375,1,0,2.03750610351562,1.91145992279053,-0.738415718078613,-0.446466237306595,1.39162337779999,356.727478027344,4.14384698867798,10
-57.4375,-22.4375,4,0,-0.966120600700378,-1.45766425132751,1.44190573692322,0.340467125177383,-0.230268016457558,165.986846923828,2.12453269958496,16
-49.6875,-24.9375,4,0,1.95262932777405,2.71501302719116,0.0532705634832382,-0.281194925308228,0.52155339717865,454.459197998047,8.08634090423584,10
-57.2708333333333,-30.0625,2,0,2.72401809692383,-0.671170592308044,0.380939334630966,1.01907312870026,-1.03704392910004,240.158462524414,1.08855760097504,21
-40.3541666666667,-18.8125,2,0,-2.22780776023865,-0.195885494351387,2.21382713317871,-1.16056025028229,0.191492661833763,309.99267578125,7.3474497795105,10
-51.8125,-27.4791666666667,2,0,2.90608906745911,2.26169443130493,0.679587423801422,0.529661238193512,0.533726632595062,451.85791015625,11.4946928024292,19
-40.5625,-16.3958333333333,4,0,-2.48691701889038,-1.17631316184998,1.53866398334503,-2.05724549293518,1.00338304042816,279.678070068359,9.34581661224365,10
-41.6875,-20.7708333333333,2,0,-1.03674149513245,0.857767343521118,-1.48317337036133,-0.192341268062592,0.440357446670532,314.151824951172,11.9752130508423,10
-44.0625,-18.1875,2,0,-2.79597282409668,0.139813542366028,-1.2861795425415,-0.946928799152374,0.334639310836792,343.038757324219,8.84563255310059,10
-49.8958333333333,-23.6041666666667,1,0,0.437108904123306,1.00195097923279,-0.495955258607864,-0.517796814441681,1.13872754573822,318.806457519531,6.63318300247192,10
-58.1875,-24.6041666666667,4,0,-0.00673918751999736,-3.12665200233459,0.648382306098938,-0.112806707620621,-0.188443064689636,286.825347900391,0.482800722122192,21
-51.1875,-24.3125,3,0,1.44722366333008,1.23358869552612,-0.238859102129936,0.813396334648132,1.2445867061615,391.128173828125,7.80028295516968,10
-39.1875,-16.8541666666667,3,0,-1.55006372928619,0.870250880718231,5.5618577003479,-1.68224143981934,0.781529605388641,264.00341796875,2.18040251731873,10
-47.6875,-22.8958333333333,4,0,-1.14893996715546,1.27256035804749,-0.705147624015808,-1.23046672344208,-0.0748595520853996,348.251800537109,4.00773525238037,10
-52.4375,-23.5208333333333,1,0,0.709395825862885,0.429724007844925,0.293577492237091,-0.290966629981995,1.14493775367737,246.992828369141,3.04625821113586,10
-55.4791666666667,-27.1041666666667,4,0,1.93227875232697,-0.418217867612839,2.049400806427,1.28164315223694,0.182095304131508,352.299163818359,2.64256548881531,10
-49.0625,-22.1041666666667,3,0,-1.64634788036346,0.244783818721771,-0.524763941764832,-0.444967567920685,0.665078520774841,293.476531982422,2.83527708053589,10
-43.9791666666667,-19.7291666666667,4,0,-3.13369488716125,1.86295735836029,-1.33375036716461,0.500344038009644,-0.305992931127548,336.121795654297,6.86620426177979,10
-47.7291666666667,-24.4791666666667,4,0,-0.608138680458069,1.52099573612213,2.78107857704163,-0.47838619351387,-2.14458775520325,325.159362792969,3.77701210975647,1
-50.6458333333333,-25.9375,1,0,2.94271898269653,2.24316763877869,-0.847029030323029,0.0538019202649593,1.11559200286865,495.580718994141,3.29561138153076,10
-43.2291666666667,-20.1458333333333,2,0,-1.87221717834473,2.17407178878784,-1.7348997592926,0.124244838953018,-0.734705030918121,388.420104980469,11.9213018417358,10
-47.5208333333333,-24.3958333333333,3,0,-0.551483035087585,2.32449769973755,3.15109252929688,-0.459216564893723,-2.30513095855713,392.181945800781,7.23788547515869,17
-48.8958333333333,-27.5208333333333,2,0,2.35503101348877,3.84036755561829,0.759225189685822,-1.07873904705048,-0.757769286632538,431.995697021484,12.9290027618408,6
-51.3541666666667,-26.2291666666667,1,0,3.67593765258789,3.0220091342926,-0.541813015937805,0.410689860582352,1.56375777721405,599.88330078125,7.51386690139771,19
-57.1041666666667,-20.2291666666667,4,0,-2.31801700592041,-1.72871696949005,1.9780158996582,0.202040761709213,0.0340092107653618,249.471496582031,0.68112176656723,29
-48.6875,-27.8125,1,0,1.64888632297516,3.2944450378418,1.79107272624969,-1.38387978076935,-1.41639053821564,436.472015380859,15.5475053787231,6
-42.1875,-19.0625,2,0,-3.39339375495911,-0.553826212882996,0.668339252471924,-0.226377904415131,-0.248780146241188,403.059997558594,8.59526920318604,10
-56.7291666666667,-25.6041666666667,2,0,0.800131440162659,-0.687387228012085,2.03298568725586,0.611958205699921,-0.545994102954865,193.689559936523,1.07225549221039,10
-47.5625,-20.8125,1,0,-2.24158334732056,2.60727667808533,-0.423575580120087,-0.4654461145401,-0.966220498085022,415.164184570312,5.20109176635742,10
-41.2291666666667,-20.4791666666667,2,0,-1.61783969402313,0.285570293664932,0.0272417720407248,-0.740116655826569,0.221268072724342,312.115142822266,15.1516580581665,1
-46.8958333333333,-22.9375,2,0,-0.754510879516602,2.57885909080505,-0.740897059440613,-1.66807019710541,-0.345752120018005,357.374145507812,7.51391172409058,10
-50.6875,-30.2291666666667,3,0,2.5742073059082,1.84315490722656,2.80352282524109,-2.11229658126831,-0.874791204929352,195.5244140625,0.334743767976761,21
-49.2291666666667,-27.3958333333333,3,0,2.66832804679871,3.52670240402222,0.370764046907425,-0.901325404644012,-0.231077328324318,414.808990478516,12.2005462646484,1
-51.4375,-26.3958333333333,3,0,4.01733541488647,3.63440322875977,-1.09925556182861,0.193442478775978,1.76842141151428,663.994995117188,5.08727216720581,19
-49.0625,-22.8958333333333,3,0,-1.00137758255005,0.542588293552399,-1.06293964385986,-0.334859132766724,0.961093008518219,300.3203125,2.4331111907959,10
-51.7708333333333,-22.1041666666667,2,0,-1.57603776454926,-0.544238567352295,0.902636349201202,-0.446805387735367,0.676215350627899,262.317199707031,2.50416898727417,10
-52.1875,-22.8125,3,0,-0.27792888879776,-0.121457867324352,0.235401153564453,-0.14813756942749,1.21353447437286,247.957763671875,2.60266137123108,10
-50.7291666666667,-23.8125,3,0,1.51512360572815,2.34731888771057,-1.04622805118561,-0.150527015328407,1.5037407875061,346.53857421875,11.3847751617432,10
-49.1458333333333,-20.2291666666667,1,0,-3.37448787689209,0.218787640333176,-0.11658038944006,0.577398717403412,-0.11684376001358,299.157836914062,1.98644542694092,10
-49.5625,-27.7708333333333,2,0,3.63986420631409,4.40647506713867,-0.383330315351486,-1.53107953071594,0.425123661756516,456.874389648438,12.5388765335083,6
-39.3541666666667,-16.0208333333333,1,0,-1.55421829223633,0.889463365077972,4.80787229537964,-2.56492733955383,0.449244529008865,317.625701904297,4.41448831558228,10
-53.3958333333333,-25.7708333333333,4,0,2.3278706073761,1.93160128593445,-0.392390847206116,2.96975612640381,1.17077910900116,453.7392578125,7.11610698699951,10
-56.1041666666667,-22.6458333333333,4,0,-0.689241051673889,-0.470419198274612,1.56932926177979,0.7076575756073,-0.0425947420299053,263.012817382812,2.71429514884949,10
-50.3541666666667,-25.3958333333333,3,0,2.32991480827332,2.44819116592407,-0.791245996952057,-0.475935041904449,1.03283798694611,410.676361083984,5.45351982116699,6
-50.4375,-22.9375,3,0,-0.556592285633087,-0.303018540143967,0.240808635950089,-0.301053315401077,0.790760397911072,368.787750244141,2.24807834625244,10
-51.1041666666667,-25.9791666666667,2,0,3.21947288513184,3.21012210845947,-0.846816182136536,-0.241498589515686,1.31945776939392,538.73095703125,6.88784408569336,19
-52.6875,-28.8958333333333,4,0,3.29690766334534,2.02428984642029,0.593850314617157,-0.213908791542053,0.484985202550888,434.623748779297,4.12071943283081,19
-40.8541666666667,-20.4791666666667,1,0,-0.185003325343132,2.53726959228516,-0.414519906044006,-1.78571951389313,0.35284811258316,252.253036499023,12.4420385360718,6
-55.8958333333333,-25.7291666666667,4,0,1.16007232666016,-0.0145408222451806,1.49321103096008,1.17661154270172,-0.0704549700021744,303.734741210938,1.88270092010498,10
-54.7708333333333,-25.0208333333333,1,0,1.41374444961548,0.234047114849091,0.944304406642914,2.09905767440796,0.95652174949646,450.098602294922,1.7930783033371,10
-56.8541666666667,-26.2291666666667,4,0,1.19537794589996,-1.00031185150146,1.95323717594147,0.287167549133301,-0.408818602561951,227.743362426758,0.766019344329834,1
-58.3958333333333,-33.6875,2,0,3.94381284713745,-1.18584668636322,-1.18897640705109,-1.0473108291626,-0.499408036470413,335.118530273438,0.93178129196167,20
-40.3541666666667,-18.6875,2,0,-2.28270721435547,-0.31955885887146,2.26874732971191,-1.05968570709229,0.292002141475677,294.421203613281,5.01771688461304,10
-50.9375,-26.2291666666667,1,0,3.40267276763916,2.10785913467407,-0.5090292096138,0.549461722373962,1.51899516582489,524.109130859375,2.76389741897583,19
-56.9375,-22.9375,4,0,-0.981987655162811,-1.19267344474792,1.68634164333344,0.910207331180573,-0.379999667406082,196.010452270508,0.86230206489563,21
-47.5208333333333,-16.0208333333333,2,0,-2.98668313026428,2.19706630706787,-1.31332397460938,0.065053217113018,-0.190684586763382,441.737121582031,2.27660870552063,10
-48.3125,-24.2708333333333,2,0,1.41087532043457,2.87417054176331,-0.393199890851974,-1.53259122371674,-0.723349392414093,301.566345214844,8.38664054870605,6
-55.5208333333333,-26.6041666666667,4,0,1.76270806789398,-0.23096439242363,1.19482803344727,1.39589369297028,0.552875220775604,436.415344238281,3.40199255943298,10
-52.1458333333333,-28.2708333333333,1,0,3.35106897354126,3.28414702415466,0.611047148704529,0.291246324777603,0.632166922092438,484.213348388672,3.93750429153442,19
-51.4791666666667,-22.6875,2,0,-0.981223464012146,-0.515602767467499,0.652852177619934,-0.192524626851082,0.855156123638153,305.6279296875,2.94522142410278,10
-52.1041666666667,-24.6041666666667,2,0,1.48424685001373,2.24486684799194,0.130129680037498,0.318634897470474,0.962078750133514,537.343078613281,8.36534214019775,10
-43.6458333333333,-18.7291666666667,1,0,-1.81514930725098,3.4566752910614,-2.20490837097168,-0.49850982427597,-0.652865350246429,343.784301757812,8.69350910186768,10
-41.0208333333333,-19.9791666666667,1,0,-1.42064559459686,1.01722800731659,0.376210123300552,-0.812343239784241,0.283329963684082,313.852294921875,14.9968328475952,10
-50.1875,-29.3125,4,0,4.30906677246094,5.44651746749878,1.02111184597015,-0.936484098434448,0.414600014686584,501.897430419922,6.03447914123535,6
-41.5625,-20.5208333333333,4,0,-0.75515079498291,1.51806128025055,-1.76256704330444,-0.531066298484802,0.575561881065369,316.051086425781,15.8947534561157,10
-41.4791666666667,-20.5625,4,0,-1.62736082077026,0.152724981307983,-0.493040978908539,-0.406035572290421,0.311882495880127,325.747039794922,15.5135536193848,1
-40.6458333333333,-18.8125,3,0,-2.41555666923523,-0.224417507648468,1.7651389837265,-1.05740070343018,0.243400737643242,326.837188720703,13.7052745819092,10
-47.7708333333333,-24.4375,2,0,-0.658047318458557,1.41156411170959,2.70506358146667,-0.502996325492859,-2.13200187683105,323.371063232422,4.59560251235962,1
-49.1875,-26.0625,2,0,2.77537322044373,3.50860619544983,-0.282733708620071,-1.09298574924469,0.214091181755066,442.254913330078,5.0942530632019,10
-54.5625,-27.1458333333333,2,0,2.98072719573975,0.919699311256409,1.00780522823334,1.51360416412354,0.837328672409058,606.792907714844,5.23369836807251,1
-53.2291666666667,-18.1875,3,0,-2.57596492767334,1.86204051971436,-0.954980552196503,1.263343334198,-0.152186647057533,331.983306884766,0.834778845310211,10
-49.8125,-25.3541666666667,2,0,2.34380412101746,3.3398597240448,-0.862547993659973,-0.333521455526352,0.850935399532318,425.752380371094,3.67120862007141,6
-51.9375,-26.2708333333333,2,0,3.72347593307495,3.62237572669983,-0.893696844577789,0.925036132335663,1.7265408039093,560.933227539062,4.82620286941528,19
-46.5208333333333,-18.1041666666667,3,0,-3.95824432373047,2.71045303344727,-0.640458822250366,0.117908522486687,-0.609917521476746,356.053924560547,5.69080352783203,10
-49.2708333333333,-18.1458333333333,3,0,-3.72412085533142,0.830112218856812,-0.334725707769394,1.08213818073273,-0.0904893577098846,302.840393066406,3.43703389167786,10
-49.0208333333333,-27.5625,2,0,2.35891222953796,3.61895537376404,0.530856788158417,-0.958712697029114,-0.596466243267059,417.477447509766,13.7160940170288,6
-46.7291666666667,-22.9791666666667,1,0,-0.486409217119217,2.63311815261841,-0.733276307582855,-1.53484964370728,-0.299674510955811,354.889709472656,6.54141521453857,10
-56.8125,-21.7708333333333,4,0,-0.950453996658325,-0.893934488296509,1.10205793380737,0.405037939548492,0.214977577328682,293.18603515625,3.01501107215881,10
-54.3125,-20.6458333333333,3,0,-2.46633362770081,0.795412719249725,1.32293665409088,0.167733073234558,0.402490943670273,289.739990234375,1.97590482234955,10
-51.8125,-29.3541666666667,4,0,2.38436698913574,1.51918280124664,1.31402492523193,-1.10485696792603,-0.528798818588257,359.363647460938,14.1069955825806,19
-61.5625,-23.1875,2,0,-0.360349655151367,-4.96547174453735,-1.14049792289734,-0.0182406306266785,0.313764870166779,278.112884521484,0.446302264928818,11
-46.8958333333333,-20.9375,1,0,-1.75388371944427,2.87552952766418,-1.38448309898376,-0.298121809959412,-0.740112006664276,343.048645019531,5.90389490127563,10
-48.8541666666667,-26.5625,1,0,0.89064747095108,2.17400741577148,2.23415350914001,-0.320766389369965,-1.42811870574951,372.304107666016,3.51912188529968,1
-41.4375,-19.0208333333333,3,0,-2.2673933506012,0.642888188362122,0.33532190322876,-0.942298293113708,0.269685864448547,337.792419433594,17.4955635070801,10
-40.7291666666667,-19.4375,2,0,-2.50309348106384,-0.405337899923325,1.69848358631134,-0.893999934196472,-0.00229315855540335,334.280303955078,11.3686180114746,10
-47.5625,-16.3125,2,0,-3.15422248840332,2.30520868301392,-1.36872112751007,0.226979732513428,-0.33667916059494,454.965057373047,3.03731060028076,10
-44.5625,-23.0208333333333,2,0,-1.74032199382782,2.3587543964386,2.17679810523987,1.55750834941864,-1.28816306591034,283.956604003906,10.378267288208,10
-54.7708333333333,-20.8125,1,0,-2.16344237327576,0.509948253631592,1.43401277065277,0.137289807200432,0.459346264600754,338.871429443359,1.17278707027435,10
-40.1875,-15.1458333333333,4,0,-1.80875015258789,-0.00782032124698162,2.51126194000244,-3.4778265953064,0.592668175697327,261.101379394531,8.51828384399414,10
-39.5208333333333,-15.6875,2,0,-1.3553671836853,0.631668746471405,4.07538366317749,-3.26809453964233,0.664904296398163,284.998657226562,7.99541902542114,1
-46.5625,-20.3541666666667,2,0,-1.38730716705322,4.31378221511841,-2.02544236183167,-0.326215952634811,-0.832505345344543,358.424621582031,12.031063079834,10
-44.8541666666667,-20.9791666666667,2,0,-2.20348858833313,3.46943426132202,-2.11586141586304,1.34906125068665,-1.06192970275879,378.470520019531,6.79667139053345,10
-41.9791666666667,-19.5625,3,0,-1.64603304862976,1.18154656887054,-1.17457580566406,-0.362234115600586,0.227117657661438,343.516357421875,11.6381807327271,10
-42.0208333333333,-20.4791666666667,2,0,-0.0971505716443062,3.02300262451172,-2.91041469573975,-0.440407305955887,0.484081596136093,293.981506347656,17.6125335693359,10
-52.9791666666667,-28.1875,2,0,3.38205146789551,2.12795567512512,1.13884031772614,1.04219186306,0.891544103622437,385.947814941406,3.47230648994446,10
-44.9791666666667,-22.8541666666667,4,0,0.0708552077412605,2.69100427627563,-2.83944392204285,-0.229443579912186,-0.249930918216705,366.675842285156,10.4291763305664,10
-48.3125,-21.4791666666667,2,0,-2.32275223731995,1.31263434886932,-0.751564025878906,-0.260958194732666,-0.0756586492061615,381.03955078125,2.25431275367737,10
-49.0625,-20.2291666666667,3,0,-3.3818895816803,0.366539686918259,-0.0680516809225082,0.595520973205566,-0.155230179429054,306.31396484375,2.22828340530396,10
-60.7291666666667,-31.7291666666667,4,0,2.69456696510315,-1.20426750183105,-1.25644850730896,-1.28212761878967,-1.52134656906128,318.366790771484,0.489451587200165,20
-60.4791666666667,-32.8541666666667,1,0,3.19963717460632,-1.46832847595215,-1.92554891109467,-0.870816051959991,-0.83925598859787,337.586059570312,0.428880274295807,20
-52.8125,-22.1875,4,0,-1.09996604919434,-0.574842214584351,0.699893712997437,-0.327480047941208,0.823529124259949,293.935180664062,1.37355637550354,10
-43.0625,-22.6041666666667,3,0,-1.8309919834137,0.606658458709717,1.81816554069519,-0.350769609212875,-0.79603898525238,260.627899169922,11.4343376159668,10
-43.5625,-19.8958333333333,4,0,-1.97820675373077,3.79019665718079,-1.9997011423111,0.017533402889967,-0.903609812259674,372.211151123047,8.30488204956055,10
-48.8958333333333,-25.1875,1,0,1.48272657394409,3.54982423782349,0.540161430835724,-0.944702565670013,-0.721096098423004,455.689971923828,7.8301944732666,6
-45.8125,-15.3125,4,0,-4.82519292831421,2.49346852302551,-1.12104046344757,2.42073225975037,-1.38219857215881,306.98486328125,1.73391532897949,10
-44.6458333333333,-21.5208333333333,4,0,-1.8864666223526,2.76776814460754,-2.18081092834473,0.715893507003784,-0.589152693748474,409.213195800781,6.31642723083496,10
-45.7291666666667,-21.8125,2,0,-1.29798495769501,1.79446804523468,-2.2099130153656,1.26713883876801,-0.136575609445572,433.425689697266,6.09714889526367,10
-55.6041666666667,-24.5208333333333,3,0,0.692108452320099,-0.425379037857056,1.76716649532318,1.17777824401855,0.256620705127716,211.250335693359,3.43598604202271,10
-57.2708333333333,-19.6458333333333,1,0,-2.67623567581177,-1.9372980594635,2.35590696334839,-0.179636016488075,-0.384835600852966,287.055206298828,0.417953759431839,21
-50.6041666666667,-27.7708333333333,1,0,3.75438332557678,2.97218441963196,-0.262713253498077,-0.939835131168365,0.994507730007172,537.90234375,5.36474466323853,19
-44.9791666666667,-22.3958333333333,2,0,-0.491898447275162,2.34524631500244,-3.2345118522644,0.855118691921234,-0.315788269042969,404.206878662109,11.5776042938232,10
-51.3958333333333,-29.6041666666667,2,0,2.6390221118927,1.16784429550171,2.30186152458191,-0.917148470878601,-0.265548676252365,296.625305175781,3.92062258720398,1
-46.8958333333333,-22.9791666666667,2,0,-0.678921043872833,2.62465882301331,-0.772800922393799,-1.68423867225647,-0.326225608587265,347.633880615234,7.64774513244629,10
-52.7291666666667,-24.7291666666667,3,0,1.03873658180237,1.65721952915192,0.286043733358383,1.35893177986145,0.344745755195618,389.635803222656,8.89744758605957,10
-43.3125,-18.3958333333333,3,0,-1.50354981422424,4.27426671981812,-2.09990310668945,-1.14725613594055,-0.831324696540833,309.979278564453,11.6444540023804,10
-56.1041666666667,-34.3958333333333,3,0,4.87369346618652,0.0942971259355545,-0.46320503950119,-1.077641248703,-0.036592997610569,288.094299316406,1.11550199985504,20
-48.8541666666667,-25.8541666666667,3,0,1.62586975097656,4.3809232711792,1.09727728366852,-0.7131427526474,-1.21375918388367,441.417999267578,15.4074811935425,6
-40.6041666666667,-20.1041666666667,3,0,-0.729905486106873,1.94291317462921,0.752088069915771,-1.4726859331131,0.193090423941612,281.240600585938,18.6889457702637,10
